거래년도,거래분기,동,총직장인구수
2022,1Q,신길동,223
2022,1Q,신내동,477
2022,1Q,신내동,610
2022,1Q,신내동,148
2022,1Q,신내동,29
2022,1Q,신내동,31
2022,1Q,신내동,9
2022,1Q,신내동,97
2022,1Q,신당동,104
2022,1Q,신당동,160
2022,1Q,신당동,2303
2022,1Q,신당동,306
2022,1Q,신당동,111
2022,1Q,신당동,484
2022,1Q,신당동,281
2022,1Q,신당동,1542
2022,1Q,신당동,2299
2022,1Q,신당동,514
2022,1Q,신당동,2348
2022,1Q,신당동,158
2022,1Q,신당동,20
2022,1Q,신당동,158
2022,1Q,신당동,20
2022,1Q,신당동,42
2022,1Q,신당동,233
2022,1Q,신당동,391
2022,1Q,신당동,160
2022,1Q,신당동,169
2022,1Q,신대방동,20
2022,1Q,신대방동,456
2022,1Q,신대방동,599
2022,1Q,신대방동,472
2022,1Q,신대방동,70
2022,1Q,신대방동,2417
2022,1Q,신도림동,1045
2022,1Q,신림동,637
2022,1Q,신림동,695
2022,1Q,신림동,164
2022,1Q,신림동,39
2022,1Q,신림동,98
2022,1Q,신림동,75
2022,1Q,신림동,2159
2022,1Q,신림동,22
2022,1Q,신림동,1
2022,1Q,신림동,20
2022,1Q,신림동,25
2022,1Q,신림동,17
2022,1Q,신림동,615
2022,1Q,신림동,2
2022,1Q,신림동,217
2022,1Q,신림동,55
2022,1Q,신림동,429
2022,1Q,신림동,538
2022,1Q,신림동,431
2022,1Q,신림동,66
2022,1Q,신림동,182
2022,1Q,신림동,410
2022,1Q,신림동,1168
2022,1Q,신림동,84
2022,1Q,신림동,319
2022,1Q,신림동,236
2022,1Q,신림동,270
2022,1Q,신림동,184
2022,1Q,신림동,202
2022,1Q,신림동,232
2022,1Q,신림동,1026
2022,1Q,신림동,64
2022,1Q,신림동,279
2022,1Q,신림동,46
2022,1Q,신림동,49
2022,1Q,신림동,319
2022,1Q,신림동,368
2022,1Q,신림동,17
2022,1Q,신림동,995
2022,1Q,신림동,1580
2022,1Q,신림동,733
2022,1Q,신림동,339
2022,1Q,신림동,184
2022,1Q,신림동,12
2022,1Q,신문로1가,1989
2022,1Q,신문로1가,43873
2022,1Q,신문로1가,564
2022,1Q,신문로1가,283
2022,1Q,신문로1가,1042
2022,1Q,신문로1가,125
2022,1Q,신문로2가,1989
2022,1Q,신문로2가,43873
2022,1Q,신문로2가,564
2022,1Q,신문로2가,283
2022,1Q,신문로2가,1042
2022,1Q,신문로2가,125
2022,1Q,신사동,24
2022,1Q,신사동,6384
2022,1Q,신사동,5611
2022,1Q,신사동,1683
2022,1Q,신사동,267
2022,1Q,신사동,11735
2022,1Q,신사동,71
2022,1Q,신사동,163
2022,1Q,신사동,271
2022,1Q,신사동,120
2022,1Q,신사동,53
2022,1Q,신사동,373
2022,1Q,신사동,515
2022,1Q,신사동,58
2022,1Q,신사동,6518
2022,1Q,신사동,547
2022,1Q,신사동,8579
2022,1Q,신사동,11725
2022,1Q,신설동,1864
2022,1Q,신설동,370
2022,1Q,신설동,839
2022,1Q,신설동,398
2022,1Q,신설동,122
2022,1Q,신설동,4
2022,1Q,신설동,3124
2022,1Q,신설동,807
2022,1Q,신설동,42
2022,1Q,신설동,70
2022,1Q,신설동,221
2022,1Q,신설동,12648
2022,1Q,신수동,61
2022,1Q,신수동,635
2022,1Q,신수동,470
2022,1Q,신수동,28
2022,1Q,신수동,173
2022,1Q,신수동,208
2022,1Q,신수동,1605
2022,1Q,신수동,34
2022,1Q,신수동,78
2022,1Q,신영동,141
2022,1Q,신영동,607
2022,1Q,신영동,1057
2022,1Q,신영동,27
2022,1Q,신영동,930
2022,1Q,신원동,933
2022,1Q,신원동,191
2022,1Q,신원동,112
2022,1Q,신원동,57
2022,1Q,신월동,431
2022,1Q,신월동,304
2022,1Q,신월동,357
2022,1Q,신월동,731
2022,1Q,신월동,417
2022,1Q,신월동,517
2022,1Q,신월동,381
2022,1Q,신월동,378
2022,1Q,신월동,350
2022,1Q,신월동,1200
2022,1Q,신월동,674
2022,1Q,신월동,635
2022,1Q,신월동,155
2022,1Q,신월동,544
2022,1Q,신월동,47
2022,1Q,신월동,875
2022,1Q,신월동,18
2022,1Q,신월동,27
2022,1Q,신월동,27
2022,1Q,신월동,40
2022,1Q,신월동,34
2022,1Q,신월동,102
2022,1Q,신월동,141
2022,1Q,신정동,395
2022,1Q,신정동,309
2022,1Q,신정동,110
2022,1Q,신정동,91
2022,1Q,신정동,67
2022,1Q,신정동,358
2022,1Q,신정동,61
2022,1Q,신정동,635
2022,1Q,신정동,470
2022,1Q,신정동,187
2022,1Q,신정동,1377
2022,1Q,신정동,126
2022,1Q,신정동,289
2022,1Q,신정동,644
2022,1Q,신정동,80
2022,1Q,신정동,596
2022,1Q,신정동,87
2022,1Q,신정동,161
2022,1Q,신정동,34
2022,1Q,신정동,20
2022,1Q,신정동,130
2022,1Q,신정동,38
2022,1Q,신정동,726
2022,1Q,신정동,548
2022,1Q,신정동,15
2022,1Q,신정동,524
2022,1Q,신정동,992
2022,1Q,신정동,608
2022,1Q,신정동,1858
2022,1Q,신창동,1189
2022,1Q,신천동,9608
2022,1Q,신천동,45462
2022,1Q,신촌동,493
2022,1Q,신촌동,30
2022,1Q,신촌동,147
2022,1Q,신촌동,391
2022,1Q,신촌동,86
2022,1Q,신촌동,5328
2022,1Q,신촌동,105
2022,1Q,신촌동,51
2022,1Q,신촌동,211
2022,1Q,신촌동,13
2022,1Q,쌍림동,1545
2022,1Q,쌍림동,2257
2022,1Q,쌍림동,35317
2022,1Q,쌍림동,167
2022,1Q,쌍림동,3089
2022,1Q,쌍림동,5916
2022,1Q,쌍림동,1000
2022,1Q,쌍문동,191
2022,1Q,쌍문동,21
2022,1Q,쌍문동,244
2022,1Q,쌍문동,263
2022,1Q,쌍문동,32
2022,1Q,쌍문동,33
2022,1Q,쌍문동,261
2022,1Q,쌍문동,37
2022,1Q,쌍문동,307
2022,1Q,쌍문동,35
2022,1Q,쌍문동,209
2022,1Q,쌍문동,43
2022,1Q,쌍문동,474
2022,1Q,아현동,3948
2022,1Q,아현동,15
2022,1Q,아현동,203
2022,1Q,아현동,12
2022,1Q,아현동,49
2022,1Q,아현동,918
2022,1Q,아현동,1855
2022,1Q,아현동,264
2022,1Q,아현동,169
2022,1Q,아현동,46
2022,1Q,아현동,97
2022,1Q,안국동,3049
2022,1Q,안암동1가,248
2022,1Q,안암동1가,883
2022,1Q,안암동1가,376
2022,1Q,안암동1가,150
2022,1Q,안암동1가,2069
2022,1Q,안암동1가,59
2022,1Q,안암동1가,2735
2022,1Q,안암동2가,248
2022,1Q,안암동2가,883
2022,1Q,안암동2가,376
2022,1Q,안암동2가,150
2022,1Q,안암동2가,2069
2022,1Q,안암동2가,59
2022,1Q,안암동2가,2735
2022,1Q,안암동3가,248
2022,1Q,안암동3가,883
2022,1Q,안암동3가,376
2022,1Q,안암동3가,150
2022,1Q,안암동3가,2069
2022,1Q,안암동3가,59
2022,1Q,안암동3가,2735
2022,1Q,안암동4가,248
2022,1Q,안암동4가,883
2022,1Q,안암동4가,376
2022,1Q,안암동4가,150
2022,1Q,안암동4가,2069
2022,1Q,안암동4가,59
2022,1Q,안암동4가,2735
2022,1Q,안암동5가,248
2022,1Q,안암동5가,883
2022,1Q,안암동5가,376
2022,1Q,안암동5가,150
2022,1Q,안암동5가,2069
2022,1Q,안암동5가,59
2022,1Q,안암동5가,2735
2022,1Q,암사동,147
2022,1Q,암사동,104
2022,1Q,암사동,673
2022,1Q,암사동,173
2022,1Q,암사동,916
2022,1Q,암사동,831
2022,1Q,암사동,417
2022,1Q,압구정동,24
2022,1Q,압구정동,6384
2022,1Q,압구정동,5611
2022,1Q,압구정동,1683
2022,1Q,압구정동,267
2022,1Q,압구정동,11735
2022,1Q,압구정동,271
2022,1Q,압구정동,53
2022,1Q,압구정동,58
2022,1Q,압구정동,6518
2022,1Q,압구정동,8579
2022,1Q,압구정동,11725
2022,1Q,양재동,41
2022,1Q,양재동,10139
2022,1Q,양재동,7278
2022,1Q,양재동,89
2022,1Q,양재동,94
2022,1Q,양재동,2562
2022,1Q,양재동,3558
2022,1Q,양재동,994
2022,1Q,양재동,6231
2022,1Q,양재동,832
2022,1Q,양재동,2465
2022,1Q,양재동,1522
2022,1Q,양재동,5949
2022,1Q,양재동,956
2022,1Q,양재동,261
2022,1Q,양재동,3242
2022,1Q,양재동,1122
2022,1Q,양평동,1792
2022,1Q,양평동,500
2022,1Q,양평동,3139
2022,1Q,양평동,161
2022,1Q,양평동1가,275
2022,1Q,양평동1가,1501
2022,1Q,양평동1가,5072
2022,1Q,양평동2가,275
2022,1Q,양평동2가,1501
2022,1Q,양평동2가,5072
2022,1Q,양평동3가,500
2022,1Q,양평동3가,275
2022,1Q,양평동3가,1501
2022,1Q,양평동3가,5072
2022,1Q,양평동3가,1792
2022,1Q,양평동3가,3139
2022,1Q,양평동3가,161
2022,1Q,양평동4가,1792
2022,1Q,양평동4가,500
2022,1Q,양평동4가,3139
2022,1Q,양평동4가,161
2022,1Q,양평동5가,1792
2022,1Q,양평동5가,500
2022,1Q,양평동5가,3139
2022,1Q,양평동5가,161
2022,1Q,양평동6가,1792
2022,1Q,양평동6가,500
2022,1Q,양평동6가,3139
2022,1Q,양평동6가,161
2022,1Q,양화동,1792
2022,1Q,양화동,500
2022,1Q,양화동,3139
2022,1Q,양화동,161
2022,1Q,여의도동,31135
2022,1Q,여의도동,69255
2022,1Q,여의도동,8614
2022,1Q,역삼동,27363
2022,1Q,역삼동,235
2022,1Q,역삼동,17
2022,1Q,역삼동,58731
2022,1Q,역삼동,11531
2022,1Q,역삼동,3427
2022,1Q,역삼동,11549
2022,1Q,역삼동,636
2022,1Q,역삼동,1199
2022,1Q,역삼동,41471
2022,1Q,역삼동,997
2022,1Q,역삼동,5243
2022,1Q,역삼동,779
2022,1Q,역삼동,1139
2022,1Q,역삼동,377
2022,1Q,역삼동,1546
2022,1Q,역삼동,1542
2022,1Q,역삼동,2628
2022,1Q,역촌동,87
2022,1Q,역촌동,1202
2022,1Q,역촌동,690
2022,1Q,연건동,598
2022,1Q,연건동,704
2022,1Q,연건동,92
2022,1Q,연남동,292
2022,1Q,연남동,426
2022,1Q,연남동,10
2022,1Q,연남동,5955
2022,1Q,연지동,213
2022,1Q,연지동,190
2022,1Q,연지동,7536
2022,1Q,연지동,4887
2022,1Q,연지동,302
2022,1Q,연지동,24
2022,1Q,연지동,200
2022,1Q,연지동,88
2022,1Q,연지동,1319
2022,1Q,연희동,214
2022,1Q,연희동,14
2022,1Q,연희동,110
2022,1Q,연희동,947
2022,1Q,연희동,100
2022,1Q,연희동,3646
2022,1Q,연희동,335
2022,1Q,연희동,457
2022,1Q,연희동,884
2022,1Q,연희동,129
2022,1Q,연희동,661
2022,1Q,염곡동,933
2022,1Q,염곡동,191
2022,1Q,염곡동,112
2022,1Q,염곡동,57
2022,1Q,염리동,11485
2022,1Q,염리동,145
2022,1Q,염리동,2091
2022,1Q,염리동,875
2022,1Q,염리동,16
2022,1Q,염리동,56
2022,1Q,염리동,12
2022,1Q,염리동,49
2022,1Q,염리동,918
2022,1Q,염리동,203
2022,1Q,염창동,285
2022,1Q,염창동,574
2022,1Q,영등포동,28
2022,1Q,영등포동,69
2022,1Q,영등포동,10
2022,1Q,영등포동,1
2022,1Q,영등포동,87
2022,1Q,영등포동,9
2022,1Q,영등포동,119
2022,1Q,영등포동,227
2022,1Q,영등포동,2017
2022,1Q,영등포동,3856
2022,1Q,영등포동,312
2022,1Q,영등포동,5066
2022,1Q,영등포동,45
2022,1Q,영등포동,76
2022,1Q,영등포동,102
2022,1Q,영등포동,67
2022,1Q,영등포동,112
2022,1Q,영등포동,158
2022,1Q,영등포동,127
2022,1Q,영등포동,292
2022,1Q,영등포동1가,28
2022,1Q,영등포동1가,10
2022,1Q,영등포동1가,1
2022,1Q,영등포동1가,87
2022,1Q,영등포동1가,9
2022,1Q,영등포동1가,45
2022,1Q,영등포동1가,227
2022,1Q,영등포동1가,2017
2022,1Q,영등포동1가,3856
2022,1Q,영등포동1가,5066
2022,1Q,영등포동1가,158
2022,1Q,영등포동1가,76
2022,1Q,영등포동1가,102
2022,1Q,영등포동1가,127
2022,1Q,영등포동1가,292
2022,1Q,영등포동2가,28
2022,1Q,영등포동2가,10
2022,1Q,영등포동2가,1
2022,1Q,영등포동2가,87
2022,1Q,영등포동2가,9
2022,1Q,영등포동2가,45
2022,1Q,영등포동2가,227
2022,1Q,영등포동2가,2017
2022,1Q,영등포동2가,3856
2022,1Q,영등포동2가,5066
2022,1Q,영등포동2가,158
2022,1Q,영등포동2가,76
2022,1Q,영등포동2가,102
2022,1Q,영등포동2가,127
2022,1Q,영등포동2가,292
2022,1Q,영등포동3가,28
2022,1Q,영등포동3가,10
2022,1Q,영등포동3가,1
2022,1Q,영등포동3가,87
2022,1Q,영등포동3가,9
2022,1Q,영등포동3가,45
2022,1Q,영등포동3가,227
2022,1Q,영등포동3가,2017
2022,1Q,영등포동3가,3856
2022,1Q,영등포동3가,5066
2022,1Q,영등포동3가,158
2022,1Q,영등포동3가,76
2022,1Q,영등포동3가,102
2022,1Q,영등포동3가,127
2022,1Q,영등포동3가,292
2022,1Q,영등포동4가,28
2022,1Q,영등포동4가,10
2022,1Q,영등포동4가,1
2022,1Q,영등포동4가,87
2022,1Q,영등포동4가,9
2022,1Q,영등포동4가,45
2022,1Q,영등포동4가,227
2022,1Q,영등포동4가,2017
2022,1Q,영등포동4가,3856
2022,1Q,영등포동4가,5066
2022,1Q,영등포동4가,158
2022,1Q,영등포동4가,76
2022,1Q,영등포동4가,102
2022,1Q,영등포동4가,127
2022,1Q,영등포동4가,292
2022,1Q,영등포동5가,28
2022,1Q,영등포동5가,10
2022,1Q,영등포동5가,1
2022,1Q,영등포동5가,87
2022,1Q,영등포동5가,9
2022,1Q,영등포동5가,45
2022,1Q,영등포동5가,227
2022,1Q,영등포동5가,2017
2022,1Q,영등포동5가,3856
2022,1Q,영등포동5가,5066
2022,1Q,영등포동5가,158
2022,1Q,영등포동5가,76
2022,1Q,영등포동5가,102
2022,1Q,영등포동5가,127
2022,1Q,영등포동5가,292
2022,1Q,영등포동6가,28
2022,1Q,영등포동6가,10
2022,1Q,영등포동6가,1
2022,1Q,영등포동6가,87
2022,1Q,영등포동6가,9
2022,1Q,영등포동6가,45
2022,1Q,영등포동6가,227
2022,1Q,영등포동6가,2017
2022,1Q,영등포동6가,3856
2022,1Q,영등포동6가,5066
2022,1Q,영등포동6가,158
2022,1Q,영등포동6가,76
2022,1Q,영등포동6가,102
2022,1Q,영등포동6가,127
2022,1Q,영등포동6가,292
2022,1Q,영등포동7가,28
2022,1Q,영등포동7가,10
2022,1Q,영등포동7가,1
2022,1Q,영등포동7가,87
2022,1Q,영등포동7가,9
2022,1Q,영등포동7가,45
2022,1Q,영등포동7가,227
2022,1Q,영등포동7가,2017
2022,1Q,영등포동7가,3856
2022,1Q,영등포동7가,5066
2022,1Q,영등포동7가,158
2022,1Q,영등포동7가,76
2022,1Q,영등포동7가,102
2022,1Q,영등포동7가,127
2022,1Q,영등포동7가,292
2022,1Q,영등포동8가,28
2022,1Q,영등포동8가,10
2022,1Q,영등포동8가,1
2022,1Q,영등포동8가,87
2022,1Q,영등포동8가,9
2022,1Q,영등포동8가,45
2022,1Q,영등포동8가,227
2022,1Q,영등포동8가,2017
2022,1Q,영등포동8가,3856
2022,1Q,영등포동8가,5066
2022,1Q,영등포동8가,158
2022,1Q,영등포동8가,76
2022,1Q,영등포동8가,102
2022,1Q,영등포동8가,127
2022,1Q,영등포동8가,292
2022,1Q,영천동,78
2022,1Q,영천동,488
2022,1Q,예관동,1545
2022,1Q,예관동,2257
2022,1Q,예관동,35317
2022,1Q,예관동,167
2022,1Q,예관동,3089
2022,1Q,예관동,5916
2022,1Q,예관동,1000
2022,1Q,예장동,10818
2022,1Q,예장동,14
2022,1Q,예장동,10242
2022,1Q,예장동,967
2022,1Q,예장동,683
2022,1Q,예장동,18097
2022,1Q,예장동,12590
2022,1Q,예장동,7461
2022,1Q,예장동,11882
2022,1Q,예장동,30610
2022,1Q,예지동,325
2022,1Q,예지동,12937
2022,1Q,예지동,33181
2022,1Q,예지동,22070
2022,1Q,예지동,8495
2022,1Q,예지동,4095
2022,1Q,예지동,2984
2022,1Q,예지동,364
2022,1Q,예지동,133
2022,1Q,예지동,32892
2022,1Q,예지동,466
2022,1Q,오곡동,190
2022,1Q,오곡동,664
2022,1Q,오곡동,1451
2022,1Q,오곡동,560
2022,1Q,오곡동,653
2022,1Q,오곡동,117
2022,1Q,오금동,346
2022,1Q,오금동,665
2022,1Q,오금동,3878
2022,1Q,오금동,1465
2022,1Q,오금동,531
2022,1Q,오금동,373
2022,1Q,오금동,416
2022,1Q,오금동,485
2022,1Q,오류동,169
2022,1Q,오류동,287
2022,1Q,오류동,577
2022,1Q,오류동,17
2022,1Q,오류동,132
2022,1Q,오류동,2120
2022,1Q,오류동,56
2022,1Q,오류동,21
2022,1Q,오쇠동,190
2022,1Q,오쇠동,664
2022,1Q,오쇠동,1451
2022,1Q,오쇠동,560
2022,1Q,오쇠동,653
2022,1Q,오쇠동,117
2022,1Q,오장동,1545
2022,1Q,오장동,2257
2022,1Q,오장동,35317
2022,1Q,오장동,167
2022,1Q,오장동,3089
2022,1Q,오장동,5916
2022,1Q,오장동,1000
2022,1Q,옥수동,37
2022,1Q,옥수동,218
2022,1Q,옥수동,175
2022,1Q,옥인동,63
2022,1Q,옥인동,507
2022,1Q,옥인동,263
2022,1Q,옥인동,194
2022,1Q,옥인동,578
2022,1Q,옥천동,78
2022,1Q,옥천동,488
2022,1Q,온수동,901
2022,1Q,온수동,94
2022,1Q,온수동,25
2022,1Q,온수동,75
2022,1Q,온수동,251
2022,1Q,온수동,406
2022,1Q,와룡동,325
2022,1Q,와룡동,593
2022,1Q,와룡동,395
2022,1Q,와룡동,506
2022,1Q,와룡동,12937
2022,1Q,와룡동,928
2022,1Q,와룡동,33181
2022,1Q,와룡동,22070
2022,1Q,와룡동,4095
2022,1Q,와룡동,8495
2022,1Q,와룡동,2984
2022,1Q,와룡동,2004
2022,1Q,와룡동,364
2022,1Q,와룡동,133
2022,1Q,와룡동,32892
2022,1Q,와룡동,466
2022,1Q,외발산동,451
2022,1Q,외발산동,336
2022,1Q,외발산동,782
2022,1Q,외발산동,119
2022,1Q,용강동,145
2022,1Q,용강동,11485
2022,1Q,용강동,875
2022,1Q,용강동,16
2022,1Q,용답동,132
2022,1Q,용답동,105
2022,1Q,용답동,122
2022,1Q,용두동,1864
2022,1Q,용두동,370
2022,1Q,용두동,839
2022,1Q,용두동,398
2022,1Q,용두동,122
2022,1Q,용두동,4
2022,1Q,용두동,3124
2022,1Q,용두동,807
2022,1Q,용두동,42
2022,1Q,용두동,70
2022,1Q,용두동,221
2022,1Q,용두동,12648
2022,1Q,용문동,65
2022,1Q,용문동,287
2022,1Q,용문동,530
2022,1Q,용산동1가,4057
2022,1Q,용산동1가,8149
2022,1Q,용산동1가,1630
2022,1Q,용산동1가,4044
2022,1Q,용산동2가,231
2022,1Q,용산동2가,4
2022,1Q,용산동3가,8008
2022,1Q,용산동3가,20372
2022,1Q,용산동3가,1905
2022,1Q,용산동3가,1506
2022,1Q,용산동3가,184
2022,1Q,용산동3가,7975
2022,1Q,용산동3가,537
2022,1Q,용산동4가,231
2022,1Q,용산동4가,4
2022,1Q,용산동5가,8008
2022,1Q,용산동5가,20372
2022,1Q,용산동5가,1905
2022,1Q,용산동5가,1506
2022,1Q,용산동5가,184
2022,1Q,용산동5가,7975
2022,1Q,용산동5가,537
2022,1Q,용산동6가,101
2022,1Q,용산동6가,752
2022,1Q,용산동6가,149
2022,1Q,우면동,94
2022,1Q,우면동,7278
2022,1Q,우면동,994
2022,1Q,우면동,3558
2022,1Q,우면동,2465
2022,1Q,우면동,1522
2022,1Q,우면동,5949
2022,1Q,우면동,89
2022,1Q,우이동,11
2022,1Q,우이동,496
2022,1Q,우이동,100
2022,1Q,우이동,114
2022,1Q,우이동,96
2022,1Q,우이동,911
2022,1Q,운니동,325
2022,1Q,운니동,12937
2022,1Q,운니동,33181
2022,1Q,운니동,22070
2022,1Q,운니동,8495
2022,1Q,운니동,4095
2022,1Q,운니동,2984
2022,1Q,운니동,364
2022,1Q,운니동,133
2022,1Q,운니동,32892
2022,1Q,운니동,466
2022,1Q,원남동,325
2022,1Q,원남동,12937
2022,1Q,원남동,33181
2022,1Q,원남동,22070
2022,1Q,원남동,8495
2022,1Q,원남동,4095
2022,1Q,원남동,2984
2022,1Q,원남동,364
2022,1Q,원남동,133
2022,1Q,원남동,32892
2022,1Q,원남동,466
2022,1Q,원서동,650
2022,1Q,원서동,829
2022,1Q,원서동,10443
2022,1Q,원지동,41
2022,1Q,원지동,2562
2022,1Q,원지동,6231
2022,1Q,원지동,832
2022,1Q,원지동,10139
2022,1Q,원지동,956
2022,1Q,원지동,261
2022,1Q,원지동,3242
2022,1Q,원지동,1122
2022,1Q,원효로1가,374
2022,1Q,원효로1가,137
2022,1Q,원효로1가,1090
2022,1Q,원효로2가,374
2022,1Q,원효로2가,137
2022,1Q,원효로2가,1090
2022,1Q,원효로3가,1189
2022,1Q,원효로4가,1189
2022,1Q,월계동,66
2022,1Q,월계동,19
2022,1Q,월계동,100
2022,1Q,월계동,796
2022,1Q,월계동,249
2022,1Q,월계동,280
2022,1Q,율현동,17
2022,1Q,율현동,268
2022,1Q,율현동,39
2022,1Q,율현동,58
2022,1Q,율현동,317
2022,1Q,을지로1가,10242
2022,1Q,을지로1가,967
2022,1Q,을지로1가,30610
2022,1Q,을지로1가,18097
2022,1Q,을지로1가,12590
2022,1Q,을지로1가,7461
2022,1Q,을지로1가,11882
2022,1Q,을지로2가,10242
2022,1Q,을지로2가,967
2022,1Q,을지로2가,30610
2022,1Q,을지로2가,18097
2022,1Q,을지로2가,12590
2022,1Q,을지로2가,7461
2022,1Q,을지로2가,11882
2022,1Q,을지로3가,867
2022,1Q,을지로3가,921
2022,1Q,을지로3가,169
2022,1Q,을지로3가,1190
2022,1Q,을지로3가,6147
2022,1Q,을지로4가,867
2022,1Q,을지로4가,921
2022,1Q,을지로4가,169
2022,1Q,을지로4가,1190
2022,1Q,을지로4가,6147
2022,1Q,을지로5가,867
2022,1Q,을지로5가,921
2022,1Q,을지로5가,169
2022,1Q,을지로5가,1190
2022,1Q,을지로5가,6147
2022,1Q,을지로6가,1545
2022,1Q,을지로6가,2257
2022,1Q,을지로6가,35317
2022,1Q,을지로6가,167
2022,1Q,을지로6가,3089
2022,1Q,을지로6가,5916
2022,1Q,을지로6가,1000
2022,1Q,을지로7가,1545
2022,1Q,을지로7가,2257
2022,1Q,을지로7가,35317
2022,1Q,을지로7가,167
2022,1Q,을지로7가,3089
2022,1Q,을지로7가,5916
2022,1Q,을지로7가,1000
2022,1Q,응봉동,77
2022,1Q,응봉동,51
2022,1Q,응암동,344
2022,1Q,응암동,93
2022,1Q,응암동,263
2022,1Q,응암동,245
2022,1Q,응암동,355
2022,1Q,응암동,182
2022,1Q,응암동,214
2022,1Q,응암동,17
2022,1Q,응암동,425
2022,1Q,응암동,174
2022,1Q,응암동,516
2022,1Q,응암동,39
2022,1Q,응암동,123
2022,1Q,의주로1가,5958
2022,1Q,의주로1가,6561
2022,1Q,의주로1가,23737
2022,1Q,의주로1가,5197
2022,1Q,의주로1가,1096
2022,1Q,의주로1가,104830
2022,1Q,의주로1가,22643
2022,1Q,의주로2가,2190
2022,1Q,의주로2가,87
2022,1Q,이문동,193
2022,1Q,이문동,124
2022,1Q,이문동,86
2022,1Q,이촌동,109
2022,1Q,이촌동,385
2022,1Q,이촌동,69
2022,1Q,이촌동,315
2022,1Q,이태원동,1618
